ISBN13,Image,Name,Rating,Reviews,Format,Series,Language,Price,Description
9781398302099,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3983/9781398302099.jpg,Cambridge Checkpoint Lower Secondary Science Student's Book 8 : Third Edition,1,1,Paperback,436870,English,"₹ 3,004.20",Stage 8 is endorsed by Cambridge Assessment International Education. Help learners engage with and fully understand topics they are studying with captivating content following the new Cambridge Lower Secondary Science curriculum framework (0893). - Provide activities to increase learners' subject knowledge and develop the skills necessary to think and work scientifically. - Test learners' comprehension of each topic with questions designed to develop deeper thinking skills. - Embed knowledge and increase learners' vocabulary with whole class and smaller group discussion. show more
9781398300187,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3983/9781398300187.jpg,Cambridge Checkpoint Lower Secondary Science Student's Book 7 : Third Edition,0,0,Paperback,436870,English,"₹ 3,108.08",Stage 7 is endorsed by Cambridge Assessment International Education. Help learners engage with and fully understand topics they are studying with captivating content following the new Cambridge Lower Secondary Science curriculum framework (0893). - Provide activities to increase learners' subject knowledge and develop the skills necessary to think and work scientifically. - Test learners' comprehension of each topic with questions designed to develop deeper thinking skills. - Embed knowledge and increase learners' vocabulary with whole class and smaller group discussion. show more
9781398301412,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3983/9781398301412.jpg,Cambridge Checkpoint Lower Secondary Science Workbook 8 : Second Edition,0,0,Paperback,436870,English,"₹ 1,126.28","Cambridge Checkpoint Lower Secondary Science Stage 8 is endorsed by Cambridge Assessment International Education. Practise and consolidate knowledge gained from the Student's Book with this, write-in workbook full of corresponding learning activities. - Save time when planning with ready-made homework or extension exercises. - Reinforce student's understanding of key scientific concepts with varied question types, quizzes and the use of ICT. - Challenge learners with extra practice activities to encourage regular self-assessment. show more"
9781398301849,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3983/9781398301849.jpg,Cambridge Checkpoint Lower Secondary English Student's Book 8 : Third Edition,0,0,Paperback,436870,English,"₹ 2,532.24","This series has been endorsed by Cambridge International to support the curriculum framework from 2020. Put your trust in a market-leading approach that has been used by teachers for over 10 years. Written by experienced author John Reynolds, Cambridge Checkpoint Lower Secondary English offers full coverage of the new Cambridge Lower Secondary English curriculum framework (0861). - Boost confidence and test understanding: Questions within the chapters will help consolidate learning, directing learners to pause and think about what they've read, written or discussed whilst exam-style questions will help develop confidence in preparation for Cambridge Lower Secondary Checkpoint. - Develop key concepts and skills: Information on the key skills such as grammar, punctuation, parts of speech and their functions, vocabulary and spelling is provided with linked exercises to practise these skills. - Engage learners and extend understanding: Cultivate a love of reading with diverse and wide-ranging texts to inspire learners on their reading journey, with carefully chosen discussion and reflection points for each topic. - Cater for all learners: With a series that has been written to ensure language is appropriate for learners from around the world. show more"
9780794445157,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7944/9780794445157.jpg,Blippi: Things That Go!,4.12,43,Paperback,436244,English,₹ 429.19,"Preschoolers will be clamoring for this Blippi book that introduces various vehicles on the move! From all the equipment on a fire truck to the wings and wheels of a seaplane and more, there's so much to discover with YouTube sensation Blippi! Simple text that sounds like Blippi is speaking directly to readers and full-color photos of him reacting with joy to everything he sees convey all the enthusiasm and energy of his highly viewed YouTube videos. Like the lyrics to his theme song say: ""So much to learn about, it'll make you want to shout: Blippi!"" show more"
9781406327434,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406327434.jpg,"Judy Moody, Girl Detective",4.12,"2,862",Paperback,435739,English,Not Known,"Move over Nancy Drew! The ninth book in the internationally bestselling Judy Moody series sees Agent Judy Drewdy smack-dab in the middle of a real-life whodunit -- the case of the missing puppy! Perfect for fans of Jacqueline Wilson and Ruby Redfort, this is the ninth book in the internationally popular and bestselling Judy Moody series. Judy is in a sleuthing, Nancy Drew kind of mood. So what's a WBMS (world's best mystery solver) to do? Go find a mystery, that's what! And she doesn't have to snoop for long: when Mr Chips, a beloved crime-dog-in-training, goes missing, Judy Drewdy and her chums, Agents Dills Pickle (Frank), Spuds Houdini (Rocky) and James Madagascar (Stink) find themselves in a real, honest-to-jeepers mystery. Was Mr Chips stolen by dirty dognappers? And why are chocolate chip cookies disappearing all over town? Watch out for red herrings - and clever references to classic Nancy Drew mysteries - as Eagle Eye Moody and company are hot on the case! show more"
9781780653013,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7806/9781780653013.jpg,Busy Window Colors,4,2,Board book,435588,English,Not Known,"Busy Window books are fantastic cutout board books ideal for curious children wanting to explore books with their hands. The bright colors and shaped pages make these books fun to read and play with. Each spread shows different animals or objects, and the cutout hole includes one picture that makes a fun shape, and each shape created can be seen when the book is closed to form a ""busy window"". There is a title for every aspect of baby's life: Animals, Colors, First Word, and On the Move. The ""carry-me"" handle means babies can take the book with them wherever they go! show more"
9781613771570,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6137/9781613771570.jpg,Ghostbusters Volume 1 The Man From The Mirror,3.94,764,Paperback,435243,English,Not Known,"Are you troubled by strange noises in the middle of the night? Do you experience feelings of dread in your basement or attic? Have you or any of your family ever seen a spook, specter, or ghost? If the answer is yes, call the professionals! Psychokinetic energy is on the rise again, business is booming for the boys, and Ray is troubled by what could be a prophetic dream. Is this an ill omen of an upcoming apocaplypse, or just a little indigestion? show more"
9781613772799,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6137/9781613772799.jpg,Ghostbusters Volume 2 The Most Magical Place On Earth,4.06,365,Paperback,435243,English,Not Known,"The smash-hit ongoing series continues in this second story arc! Thanks to the contract they signed, the Ghostbusters are temporarily barred by Walter Peck from taking any work (without his express permission) in New York City. The Ghostbusters skirt the edict by taking a job in Schenectady. It's a simple haunted amusement park upstate -- what could possibly go wrong? Plus, a new short story only available in this collection. show more"
9781613779842,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6137/9781613779842.jpg,Teenage Mutant Ninja Turtles Volume 8: Northampton,4.3,453,Paperback,435229,English,Not Known,"TMNT Vol. 8: Northampton is also collected as part of Teenage Mutant Ninja Turtles: The IDW Collection Volume 4. Recovering from the events of City Fall, the Turtles seek sanctuary in the countryside, but there are still unanswered questions and tension within the family. Each Turtle deals with the new status quo in his own way, and each feels lost. But can they find their way back to being a family again as the past haunts them? Collects issues 29-32. show more"
9781662910913,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6629/9781662910913.jpg,Twelve : What Can Go Wrong?,4.57,7,Paperback,435218,English,"₹ 1,620.22","Marley and the gang are back! But this time with more action-packed fun, food, games and gossip - and some totally weird friend drama - on the freshman class trip to Camp Faye. This energetic trip of self-discovery comes just days before the start of one of the most exciting and nerve-racking times in any teen's life: the first day of high school. Marley realizes the bumpy ride to camp is only just getting started once she's off the bus. Caught in a drama storm - while discovering a new and unexpected crush - Marley's most intense and exhausting Camp Faye activity is one she never signs up for...jealousy. Emotions run even deeper in this second installment of Twelve. Will Marley and the gang survive the four-day trip into the wilderness or will the trip destroy everything? What could possibly go wrong in a camp full of teenagers? Twelve: What Can Go Wrong? is M. L. Williams' second book in her debut series Twelve. In this story, Williams brings to life her own memories and experiences to tackle a series of poignant teenage challenges, all while keeping it fun, engaging and relatable through a classic high school camping trip. show more"
9781848771345,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8487/9781848771345.jpg,Forgive My Fins,3.84,"17,164",Paperback,434770,English,Not Known,"Unrequited love is hard enough when you're a normal teenager, but when you're half-human, half-mermaid Lily Sanderson, there's no such thing as a simple crush. Especially when your crush is gorgeous (and 100% human) Brody Bennett. The problem is, mermaids aren't the casual dating type - the instant they kiss someone, they 'bond' with them for life. When Lily's attempt to win Brody's love leads to an enormous case of mistaken identity, she finds herself facing a tidal wave of relationship drama. show more"
9781600108716,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6001/9781600108716.jpg,X-9 Secret Agent Corrigan Volume 2,4.29,14,Hardback,433662,English,"₹ 6,858.64","Continuing the first-ever comprehensive collection what is arguably the last of the great adventure strips. Every strip in from September 1, 1969 through April 8, 1972, printed from Al Williamson's personal proofs in an oversized format that matches IDW's exquisite Rip Kirby series by Alex Raymond. show more"
9781849152907,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8491/9781849152907.jpg,Alphabet : Slide & Surprise,2.83,6,Board book,433020,English,"₹ 1,176.33","-New series of interactive early learning board books for children aged two and over-Pages feature problems to solve, each with a clue to help children guess the answer, which they can find out by pulling back the integral tabs to reveal a picture-Illustrated pages use shadow outlines in an innovative, bold colour palette which is highly appealing and visually stimulating-Encourage and develop key preschool letter and number skills, as well as hand-eye coordination show more"
9781849152914,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8491/9781849152914.jpg,Numbers : Slide & Surprise,4.33,3,Board book,433020,English,"₹ 1,176.33","-New series of interactive early learning board books for children aged two and over-Pages feature problems to solve, each with a clue to help children guess the answer, which they can find out by pulling back the integral tabs to reveal a picture-Illustrated pages use shadow outlines in an innovative, bold colour palette which is highly appealing and visually stimulating-Encourage and develop key preschool letter and number skills, as well as hand-eye coordination show more"
9781849152921,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8491/9781849152921.jpg,Colours : Slide & Surprise,4,1,Board book,433020,English,"₹ 1,176.33","-New series of interactive early learning board books for children aged two and over-Pages feature problems to solve, each with a clue to help children guess the answer, which they can find out by pulling back the integral tabs to reveal a picture-Illustrated pages use shadow outlines in an innovative, bold colour palette which is highly appealing and visually stimulating-Encourage and develop key preschool letter and number skills, as well as hand-eye coordination show more"
9781848772519,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8487/9781848772519.jpg,Liberator,3.89,547,Paperback,432451,English,"₹ 2,064.24","In this hotly-awaited sequel to WORLDSHAKER, the Filthies are in control. But violence simmers just under the surface, supplies of coal are fast diminishing, the acts of a mysterious saboteur are causing hostility, and the Imperialist powers are massing for war. Col and Riff's relationship is pushed to the limit as they do all in their power to preserve the fragile peace. This shattering story shows Richard Harland at his vivid, energetic best. show more"
9781405272926,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4052/9781405272926.jpg,Upper Fourth at Malory Towers,4.11,"9,530",Paperback,431248,English,Not Known,"A classic children's story from the world's best-loved children's author, Enid Blyton. Darrell finds that being head girl isn't easy at all. In fact, it can make one rather stressed on top of all the exams and activities that have to be packed into a term at Malory Towers boarding school in Cornwall ...Another classic adventure for the girls at Malory Towers! show more"
9781405244732,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4052/9781405244732.jpg,Summer Term at Malory Towers,4.22,"2,298",Paperback,431248,English,Not Known,"A classic children's story from the world's best-loved children's author, Enid Blyton. Malory Towers is about everything school should stand for - friendships, lessons, sports, plays and especially mischief. There's a mystery at the nearby stables - someone has stolen money and then poor Julie's horse! Can the third form help old girls Bill and Clarissa discover who is behind it? Saddle up to find out! Enid Blyton is arguably the most famous children's author of all time, thanks to series such as The Wishing-Chair, The Faraway Tree-, The Mysteries, The Famous Five and The Secret Seven. Her school series - including St Clare's and Malory Towers are the perfect books for girls who are experiencing their own adventures at school. show more"
9781405244763,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4052/9781405244763.jpg,Secrets at Malory Towers,4.25,"1,967",Paperback,431248,English,Not Known,"A classic children's story from the world's best-loved children's author, Enid Blyton. Malory Towers is about everything school should stand for - friendships, lessons, sports, plays and especially mischief. Secrets at Malory Towers Felicity has made it to Head Girl of Malory Towers! Eager to prove herself, she has her hands full with naughty first formers, and a very mysterious new form-mate who is strangely familiar ...Enid Blyton is arguably the most famous children's author of all time, thanks to series such as The Wishing-Chair, The Faraway Tree-, The Mysteries, The Famous Five and The Secret Seven. Her school series - including St Clare's and Malory Towers are the perfect books for girls who are experiencing their own adventures at school. show more"
9781845065928,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8450/9781845065928.jpg,The Very Ticklish Tiger,3.69,13,Hardback,431090,English,Not Known,"Tiger and her stripy cubs are having so much fun. They play and tickle all day long, and tumble in the sun. show more"
9781593278175,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5932/9781593278175.jpg,The Manga Guide To Microprocessors,4.32,59,Paperback,430544,English,"₹ 2,041.19","Hailed as stimulus for the next generation of scientists by Scientific Computing, each volume in the highly acclaimed Manga Guide series teaches complex math and science topics with the aid of authentic Japanese manga comics. The latest in the series, The Manga Guide to Microprocessors, tackles microprocessors (the brain inside all computers), binary, microprocessor architecture, digital operations, even basic, low-level programming. Perfect for beginners, computer science students, or simply the computer-aficionado who wants a deeper understanding of the inner workings of microprocessors. show more"
9780435966874,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4359/9780435966874.jpg,Heinemann IGCSE ICT Student Book with Exam Cafe CD,4,3,Mixed media product,430323,English,"₹ 4,529.79",Focused support for Cambridge IGCSE show more
9781841495545,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8414/9781841495545.jpg,"The Talismans Of Shannara : The Heritage of Shannara, book 4",4.03,"38,645",Paperback,429573,English,"₹ 1,267.23","***50 MILLION TERRY BROOKS COPIES SOLD AROUND THE WORLD*** THE SHANNARA CHRONICLES IS NOW A MAJOR TV SERIES 'Terry's place is at the head of the fantasy world' Philip Pullman The descendants of the Elven house of Shannara have all completed their quests: Paranor, the Druid's Keep, has been restored; the Elves have been returned to the Four Lands; and Par Ohmsford has found what he believes to be the legendary Sword of Shannara. But their work is not yet done. The Shadowen still swarm over the Four Lands, poisoning all with their dark magic, and their leader is determined to prevent the scions of Shannara from sharing the knowledge that will end the sickness. To this end he sets his traps. For Walker, he will dispatch the Four Horsemen; for Wren, he sends an untrue friend; and for Par, he devises the most terrible fate of all...The charges given by the shade of the Druid Allanon seem doomed to failure - unless the Shannara children can escape the traps being laid for them, and Par can unlock the secret of the Sword of Shannara. Praise for Terry Brooks: 'A master of the craft . . . required reading' Brent Weeks 'I can't even begin to count how many of Terry Brooks's books I've read (and re-read) over the years' Patrick Rothfuss, author of The Name of the Wind 'I would not be writing epic fantasy today if not for Shannara' Peter V. Brett, author of The Painted Man 'If you haven't read Terry Brooks, you haven't read fantasy' Christopher Paolini, author of Eragon The Heritage of Shannara series: THE SCIONS OF SHANNARA THE DRUID OF SHANNARA THE ELF QUEEN OF SHANNARA THE TALISMANS OF SHANNARA show more"
9781841495514,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8414/9781841495514.jpg,"The Scions Of Shannara : The Heritage of Shannara, book 1",4,"31,625",Paperback,429573,English,"₹ 1,306.83","***50 MILLION TERRY BROOKS COPIES SOLD AROUND THE WORLD*** THE SHANNARA CHRONICLES IS NOW A MAJOR TV SERIES 'Terry's place is at the head of the fantasy world' Philip Pullman Three hundred years have passed in the Four Lands. The Federation now controls all of the Southland. In the West, the Elves have vanished. In the East, the dwarves are enslaved. Par Ohmsford has retained some of the magical powers of his ancestors, although he does not fully understand the way they work. He is troubled by dreams of Allanon, the Druid whose fate has always seemed linked with that of the Ohmsfords. But when he is told of the Shadowen, the greatest danger ever to threaten the Four Lands, he embarks upon a perilous quest - to meet the shade of Allanon and to carry his message to the other Scions of Shannara. Praise for Terry Brooks: 'A master of the craft . . . required reading' Brent Weeks 'I can't even begin to count how many of Terry Brooks's books I've read (and re-read) over the years' Patrick Rothfuss, author of The Name of the Wind 'I would not be writing epic fantasy today if not for Shannara' Peter V. Brett, author of The Painted Man 'If you haven't read Terry Brooks, you haven't read fantasy' Christopher Paolini, author of Eragon The Heritage of Shannara series: THE SCIONS OF SHANNARA THE DRUID OF SHANNARA THE ELF QUEEN OF SHANNARA THE TALISMANS OF SHANNARA show more"
9781841495521,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8414/9781841495521.jpg,"The Druid Of Shannara : The Heritage of Shannara, book 2",4.03,"31,556",Paperback,429573,English,"₹ 1,084.62","***50 MILLION TERRY BROOKS COPIES SOLD AROUND THE WORLD*** THE SHANNARA CHRONICLES IS NOW A MAJOR TV SERIES 'Terry's place is at the head of the fantasy world' Philip Pullman To the scions of Shannara have fallen three tasks: Par Ohmsford has recovered the fabled Sword of Shannara. This he has accomplished, but the Federation's Chief Seeker has planted an awful thought in Par's mind - that he himself is Shadowen, the very evil he seeks to destroy. Wren is in the Westland, seeking out the elves. And in the Northland. . . Walker Boh has been commanded by the shade of Allanon to find the lost city of Paranor and recreate the Order of Druids, disbanded for three hundred years. To achieve this he must find the Black Elfstone, but the gem is in the hands of an ancient being of timeless evil - the Stone King. Beset on all sides by enemies, and from within by his own self-doubt, Walker Boh sets out on his part of the perilous quest. A quest that will end in success - or the complete destruction of all he holds dear. Praise for Terry Brooks: 'A master of the craft . . . required reading' Brent Weeks 'I can't even begin to count how many of Terry Brooks's books I've read (and re-read) over the years' Patrick Rothfuss, author of The Name of the Wind 'I would not be writing epic fantasy today if not for Shannara' Peter V. Brett, author of The Painted Man 'If you haven't read Terry Brooks, you haven't read fantasy' Christopher Paolini, author of Eragon The Heritage of Shannara series: THE SCIONS OF SHANNARA THE DRUID OF SHANNARA THE ELF QUEEN OF SHANNARA THE TALISMANS OF SHANNARA show more"
9781841495538,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8414/9781841495538.jpg,"The Elf Queen Of Shannara : The Heritage of Shannara, book 3",4.05,"30,488",Paperback,429573,English,"₹ 1,231.83","Wren Ohmsford, Scion of Shannara, came from the Westlands, where she lived the life of a Rover. Now she, like her kinsmen, Par and Walker Boh, has been called upon to help the shade of Allanon fight the totalitarian power of the Federation. She must find the Elves, who disappeared from their strongholds more than one hundred years ago ...But even knowledge of the Elves is hard to find - only a blind, wise woman of the West knows something of their location. On her advice, Wren and her Rover companion, Garth, journey to the coast of the Blue Divide, where they build a fire and let it burn for three days. With the unexpected help that their blaze attracts, they reach the isle of Morrowindle and near their goal - to find the last of the Elves. But they also find dangers such as they could not have imagined, and Wren will make a discovery that will change her life for ever. show more"
9781841495477,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8414/9781841495477.jpg,The First King Of Shannara,3.97,"28,945",Paperback,429573,English,"₹ 1,333.80","***50 MILLION TERRY BROOKS COPIES SOLD AROUND THE WORLD*** THE SHANNARA CHRONICLES IS NOW A MAJOR TV SERIES 'Terry's place is at the head of the fantasy world' Philip Pullman After the terrible misuse of magic during the First War of the Races, the Druids at Paranor devoted themselves to the study of the old sciences. But dark forces were on the move from the Northlands, and it was left to Bremen and those few who supported him in his work with the arcane arts to stand against the enemy's seemingly-invincible Troll army. For at the heart of the evil tide was an archmage and former Druid named Brona... Using the special skills he had acquired through his own study of Magic, Bremen was able to penetrate the huge camp of the Troll army and learn many of its secrets. And he immediately understood that if the peoples of the Four Lands were to escape eternal subjugation they would need to unite. But, even when united, they would need a weapon, something so powerful that the evil magic of Brona, the Warlock Lord, would fail before its might... Praise for Terry Brooks: 'A master of the craft . . . required reading' Brent Weeks 'I can't even begin to count how many of Terry Brooks's books I've read (and re-read) over the years' Patrick Rothfuss, author of The Name of the Wind 'I would not be writing epic fantasy today if not for Shannara' Peter V. Brett, author of The Painted Man 'If you haven't read Terry Brooks, you haven't read fantasy' Christopher Paolini, author of Eragon The original Shannara trilogy: THE SWORD OF SHANNARA THE ELFSTONES OF SHANNARA (now a major TV series: THE SHANNARA CHRONICLES) THE WISHSONG OF SHANNARA show more"
9781584760085,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5847/9781584760085.jpg,Counting,4.2,5,Hardback,429565,English,Not Known,Not available
9781474995580,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4749/9781474995580.jpg,Sparkly Unicorns Sticker Book,0,0,Paperback,428560,English,₹ 624.59,"Join the unicorns and their fairy friends as they splash through waterfalls, explore crystal caves and play in the enchanted forest. Add sparkly stickers to bring the fantastical scenes to life. show more"
9781613774397,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6137/9781613774397.jpg,Starstruck,3.89,180,Paperback,428539,English,₹ 627.51,"The classic galaxy-spanning comic series has been a renowned stage play, audio drama, and now, the setting for a tabletop RPG actual play series! Dimension 20: A Starstruck Odyssey brings the universe of Starstruck to the popular TTRPG actual play show, Dropout.tv's Dimension 20. Created and hosted by writer Elaine Lee's son, Brennan Lee Mulligan, Dimension 20: A Starstruck Odyssey is an 18-episode adventure that brings all of the chaos, wit, and heart of the Starstruck comic series to the world of RPGs. Featuring the cast of previous Dimension 20 seasons such as Fantasy High and The Unsleeping City, A Starstruck Odyssey will begin airing in January 2022. This comprehensive Starstruck collection presents the material on which the Dimension 20 season is based in a grand, oversized edition. This beautiful book features some of the finest art ever put to paper by artist Michael Kaluta, including many pages that were never printed in the original run. Additionally, Kaluta painstakingly added approximately 20% of art to nearly every page to ensure the aspect ratio of the comic would be consistent and correct. The end result is unlike anything you've ever experienced--a head-spinning, synapse-snapping, soul-searing ride to a world like no other... the world of Starstruck! Collects all 13 issues of the completely remastered series by Elaine Lee and Michael Kaluta! That's 360-pages of Starstruck and Galactic Girl Guides adventures, covers, pin-ups, glossary, postcards, and so much more. show more"
9781584765561,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5847/9781584765561.jpg,iBaby: Zoo Faces,3.71,17,Board book,428091,English,Not Known,"IBaby books are designed to grow with the changing needs of each baby. Every book provides parents an opportunity to play and learn with their child. Every baby is an iBaby - imaginative, inquisitive, intelligent, innovative and, most of all, incredible! iBaby lets babies be babies! In this new engaging board book, Zoo Faces, babies will be entertained and amused fo rhours with this easy to use mask book. Babies will meet six engaging zoo animals - a perfect peek a boo book! show more"
9781405462945,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4054/9781405462945.jpg,"Disney Magical Story : ""Lion King""",4.67,3,Hardback,427914,English,Not Known,Not available
9781405470872,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4054/9781405470872.jpg,"Disney Magical Story : ""Peter Pan""",0,0,Hardback,427914,English,Not Known,Not available
9780857342003,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8573/9780857342003.jpg,Fairy,2.67,6,Hardback,423631,English,Not Known,Not available
9780857342904,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8573/9780857342904.jpg,Here Comes Santa,0,0,Board book,423546,English,Not Known,Join in with the magical fun of Christmas! Children will love to press the buttons and hear the noisy sounds as Santa rushes to deliver the first Christmas gifts. show more
9781934964729,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9349/9781934964729.jpg,Spell Checkers Volume 2 : Sons of a Preacher Man,3.44,34,Paperback,423323,English,Not Known,"There are two new kids at school. Twin brothers - one straight-laced and buttoned-up, the other a rebel in a leather jacket - and they've transferred in with trouble for the Spell Checkers. Jesse finds romance, but for Cynthia, it's rivalry. She and the good brother compete for student body president, while Kimmie tries to find out who murdered the last one. Dark magic is afoot, as well as dark humor, in the second mystical volume of Oni's latest hit series! show more"
9781781283912,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7812/9781781283912.jpg,Bubbles: God Creates the World,0,0,Bath book,422997,English,₹ 584.85,"While bathing baby and very young children, enjoy three popular Bible stories with its splashes and sounds to make. This simple and colourful bath book is perfect for sharing during bath time to encourage chatting about all the stars, plants, and animals that God has made, Adam and Eve, and God saving Noah and the ark full of animals. An exciting book for bath time for little hands to spot things and explore. The Bubbles series of bath books are water-proof, non-toxic, completely baby safe and they float. show more"
9781781283929,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7812/9781781283929.jpg,Bubbles: The Birth of Jesus,0,0,Bath book,422997,English,₹ 494.83,"While bathing baby and very young children, enjoy the story of Jesus' birth with its splashes and sounds to make. This simple and colourful bath book is perfect for sharing during bath time to encourage chatting about the Christmas story with Mary and Joseph, the birth of Jesus in a humble stable, the angels visit to the shepherds and the visit of the wise men. An exciting book for bath time at Christmas for little hands to spot things and explore. The Bubbles series of bath books are water-proof, non-toxic, completely baby safe and they float. show more"
9781781283936,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7812/9781781283936.jpg,Bubbles: Stories of Jesus,0,0,Bath book,422997,English,₹ 584.85,"While bathing baby and very young children, enjoy three popular stories that Jesus told three popular Bible stories with its splashes and sounds to make. This simple and colourful bath book is perfect for sharing during bath time to encourage chatting about the finding of the lost sheep, the return of the lost son and the good Samaritan. An exciting book for bath time for little hands to spot things and explore. The Bubbles series of bath books are water-proof, non-toxic, completely baby safe and they float. show more"
9780859538466,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8595/9780859538466.jpg,If You're Happy and You Know it...,3.62,199,Board book,422684,English,"₹ 1,682.74",This award winning series has been specifically designed for babies. A great introduction to books through well-known nursery rhymes and interactive text. Singing songs and rhymes is the perfect way to bond with your baby and share quality time. It also aids language development by introducing them to the natural sounds and patterns of speech. Combining these with actions also stimulates the brain and helps muscle development. show more
9781904550815,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9045/9781904550815.jpg,See-Saw! Nursery Songs,4.08,12,Board book,422684,English,"₹ 1,153.59","A compilation of songs for parents and children to enjoy together. This interactive text encourages movement, actions, noise and laughter, contributing to memories of shared times. Curl up with your little one and share this charming collection of songs from the nursery. Filled with a mixture of traditional and modern songs, it contains subjects dear to all toddlers' hearts, including animals, weather, cuddling and food! Printed on durable board, large enough to share, and filled with delightful toddlers, this book is bound to become a much-loved addition to every nursery bookcase. show more"
9781848120921,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8481/9781848120921.jpg,My So-Called Haunting,3.76,276,Paperback,422249,English,"₹ 1,240.65","A funny, moving story from the AFTERLIFE world Skye, a fourteen-year-old who can see ghosts, is feeling very stressed. Not only is the ghost of a sixteenth-century witch giving her fashion tips, but she's struggling to settle into life with her aunt, and is developing a crush on the most unattainable boy in the school, Nico. When her aunt asks for help with a troubled teen ghost called Dontay, she's glad of the distraction, and she's soon facing a battle to keep her love life and her psychic life separate. As things get ever more complicated, it looks as though Dontay's past might cost Skye her future. show more"
9781848121348,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8481/9781848121348.jpg,My So-Called Phantom Lovelife,3.66,182,Paperback,422249,English,"₹ 1,240.65","Boyfriend troubles? Try dating a ghost! When fourteen-year-old Skye Thackery meets Owen Wicks, it's not exactly love at first sight. She's getting over a broken heart and he's, well, a ghost. But as Skye gets to know him, she can't help wondering what it would be like to kiss him. Dating a ghost isn't easy, and things get worse when Owen declares he's found a way to stay with Skye for ever. His plans make her uneasy - the shadowy organisation which claims to be able to help him is bad news, and it seems Nico, her ex, is involved too. As Owen prepares to risk everything, Skye begins to wonder if she really has a future with him, or if his desire to be more than just a ghost will cost them everything? show more"
9781409555827,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4095/9781409555827.jpg,Magic Melon,3.74,34,Paperback,421923,English,Not Known,FIRST READING LEVEL 2. show more
