ISBN13,Image,Name,Rating,Reviews,Format,Series,Language,Price,Description
9780545393492,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5453/9780545393492.jpg,Fright Night (Creepella Von Cacklefur #5) : A Geronimo Stilton Adventurevolume 5,4.27,(678 ratings by Goodreads),Paperback,84759,English,₹833.47,"Breakout star Creepella von Cacklefur is back in another fur-raising adventure! Creepella's father, Boris von Cacklefur, is a finalist in the Fright Night contest -- Gloomeria's prestigious poetry competition. If he can perform the most terrifying rhymes, he will be crowned Fright Night Idol! But midway through the contest, Boris mysteriously disappears. Can Creepella and her friends find him before the final round? show more"
9781597071918,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5970/9781597071918.jpg,The Coliseum Con: Vol. 3,4.14,(705 ratings by Goodreads),Paperback,62098,English,"₹1,138.41",Not available
9781597073486,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5970/9781597073486.jpg,We'll Always Have Paris,4.17,(349 ratings by Goodreads),Paperback,-1,English,"₹1,138.41",Not available
9781597072397,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5970/9781597072397.jpg,Geronimo Stilton 7: Dinosaurs in Action,4.2,(531 ratings by Goodreads),Hardback,62098,English,"₹1,172.27","The Pirate Cats have had their plans foiled by Geronimo Stilton time and time again, due to the help from Geronimo's friend Professor Volt. The Pirate Cats decide to better their odds by getting rid of Professor Volt, kidnapping him and leaving him in the Cretaceous Period, a time when the earth was occupied by dinosaurs! Geronimo and his friends must travel back in time 140 million years to save Professor Volt from literally becoming a part of history! show more"
9789351033103,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9789/3510/9789351033103.jpg,Drama at Mouseford,4.24,(995 ratings by Goodreads),Paperback,-1,Not Known,₹856.43,Not available
9780545103671,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5451/9780545103671.jpg,Thea Stilton and the Dragon's Code (Thea Stilton #1),4.26,"(7,921 ratings by Goodreads)",Paperback,89521,English,₹920.82,"Geronimo's adventurous sister Thea takes center stage in this super special that's packed with mystery, adventure, and friendship! When Geronimo's sister, Thea, is invited to teach a journalism class at a college on Mouse Island, she has no idea that she's going to be called on to help solve a mystery. But when a student disappears, it's up to Thea and five of her students to find out what happened. A nail-biting mystery ensues, complete with secret passages, underground tunnels, and more than a few surprises along the way. Readers will love following the clues to help Thea and her new friends through their first adventure together! show more"
9780545341059,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5453/9780545341059.jpg,Thea Stilton and the Mystery on the Orient Express (Thea Stilton #13),4.37,"(1,908 ratings by Goodreads)",Paperback,89521,English,₹901.84,"Geronimo's adventurous sister Thea narrates this fabulous adventure that's packed with action, mystery, and friendship! The Thea Sisters are boarding the famouse Orient Express for a journey from Paris to Istanbul! The train is on a special trip to return a precious wedding dress stolen years ago from an Istanbul museum. But there's a rumor that the mysterious Acrobat Thief will steal the dress from the moving train! The Thea Sisters are determined to foil this super-sneaky mouse's plans. show more"
9780545227728,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5452/9780545227728.jpg,Thea Stilton and the Cherry Blossom Adventure (Thea Stilton #6),4.34,"(4,913 ratings by Goodreads)",Paperback,89521,English,₹886.72,"Geronimo's adventurous sister Thea is taking the publishing world by storm in this fabumouse tale packed with action, mystery, and friendship. In this exciting adventure, the Thea Sisters are off to Japan on a cultural exchange program. While they're busy exploring Kyoto and admiring the beautiful cherry blossoms, a valuable doll is stolen from a wealthy Japanese collector. Will the five mice be able to track down the doll and catch the thief? Readers will love following the clues to help the Thea Sisters solve the mystery. show more"
9780545150613,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5451/9780545150613.jpg,Thea Stilton and the Secret City (Thea Stilton #4),4.28,"(4,475 ratings by Goodreads)",Paperback,89521,English,₹940.67,"Where is the Secret City?When Paulina gets a phone call from home telling her that a friend is missing the Thea Sisters travel to Peru to help solve the mystery. There, the five mice climb the Andes Mountains in search of a missing archaeologist. Along the way, they stumble upon clues leading them to a mysterious hidden city. Will the Thea Sisters find Paulina's friend - and the treasure of the Secret City?Meet the Thea Sisters!Nicky is always in a good mood when she's outdoors.Colette is energetic and full of great ideas.Pamela is a peacemaker who can't stand arguments.Paulina loves travelling and helping other rodents.Violet is detail-oriented and always open to new things. show more"
9781406335842,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406335842.jpg,Judy Moody Saves the World!,4.05,"(7,524 ratings by Goodreads)",Paperback,90251,English,₹620.89,"Where would the world be without Judy Moody? Watch her whip the planet into shape in the third book in the internationally bestselling Judy Moody series. Judy Moody is in the mood to save the world in the third book from the internationally popular and bestselling series, perfect for fans of Jacqueline Wilson and Lauren Child. Judy's learning about the environment at school. When she hears about the threats to the rainforest and endangered species - not to mention her own family's poor recycling habits - Judy's determined to whip the planet into shape! show more"
9780744593624,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7445/9780744593624.jpg,Doctor Judy Moody,4.1,"(5,773 ratings by Goodreads)",Paperback,-1,English,₹651.55,"Judy Moody has got the Moody Monday blues - until she finds out that Class 3T's new project is on the amazing human body...That means skeletons and skulls, a trip to the hospital, lots of medical jokes and double trouble when Judy's friends trick her into thinking the class guinea pig has been cloned. Then Judy catches the mumps off younger brother, Stink, but all is well in the end when her friends make up by coming to visit. show more"
9781406335866,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406335866.jpg,Judy Moody: The Doctor Is In!,4.1,"(5,759 ratings by Goodreads)",Paperback,90251,English,₹498.56,"Judy Moody is in a medical mood after she finds out about her new class project on the Amazing Human Body. But a cloning experiment could be about to create some double trouble for Judy and her friends in the fifth book in the internationally bestselling series! Doctor Judy Moody is sure to tickle your funny bone in the hilarious fifth book in the internationally popular and bestselling series, perfect for fans of Jacqueline Wilson, Lauren Child and Kes Gray's Daisy. Judy Moody has got the Moody Monday blues - until she finds out that her class's new project is on the amazing human body. That means skeletons, skulls, a hospital trip, lots of medical jokes and double trouble when Judy's friends trick her into thinking the class guinea pig has been cloned! But when Judy catches the mumps off her younger ""bother"", Stink, her friends make it up to her by coming to visit. show more"
9781406302165,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406302165.jpg,Jm Bk 5: Doctor Judy Moody (Old Edition),4.1,"(5,759 ratings by Goodreads)",Paperback,-1,English,₹651.55,"Judy Moody has got the Moody Monday blues - until she finds out that her class' new project is on the amazing human body. That means skeletons, skulls, a hospital trip, lots of medical jokes and double trouble when Judy's friends trick her into thinking the class guinea pig has been cloned! But when Judy catches the mumps off her younger ""bother"", Stink, her friends make it up to her by coming to visit. show more"
9781406302158,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406302158.jpg,Jm Bk 2: Judy Moody Gets Famous (Old Ed,4.05,"(10,122 ratings by Goodreads)",Paperback,-1,English,₹639.79,"Good moods, bad moods, can't-stand-Jessica-Finch moods - Judy Moody has a mood for every occasion! This time Judy's in a jealous mood - jealous of Jessica Finch, who has got her picture on the front page of the newspaper. So Judy sets off in pursuit of her own fame and fortune. But she'd better watch out - all her efforts could just end up making her more infamous than ever! show more"
9781406302301,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406302301.jpg,Jm Bk 6: Judy Moody Declares Independenc,4.1,"(4,733 ratings by Goodreads)",Paperback,-1,English,₹667.67,"When Judy meets Tori, an English girl, at the Boston ""Tea Party"" ship, she learns that Tori enjoys far more liberties than she does, including her own phone, private loo and lots of pocket money. So Judy embarks on a quest for more independence. But when staging her own Boston tea party doesn't work, she is forced into retreat...until a real-life crisis gives Judy a chance to prove her independence, once and for all. show more"
9781406335880,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406335880.jpg,Judy Moody: Around the World in 8 1/2 Days,4.16,"(4,427 ratings by Goodreads)",Paperback,90251,English,₹639.79,"The seventh book in the internationally bestselling series. Will the arrival of the magnifico Amy Namey make Judy Moody start to forget all about her old friends? Judy is about to go around the world from the comfort of her classroom - and she wants to take all her friends with her. Judy Moody meets her double in the seventh book in the internationally popular and bestselling series, perfect for fans of Clarice Bean, Penny Dreadful and Agatha Parrot. The new girl at school is so similar to Judy they are practically clones! Amy Namey is a member of the ""way-cool"" My-Name-Is-A-Poem Club, and what's more, she sounds just like Judy and likes the same things as her, too. Judy is meant to be doing an Around-the-World class project on Italy with her best-ever friends Rocky and Frank Pearl. But with so much time spent thinking about Amy, Judy's old friends start to feel left out... show more"
9789351032991,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9789/3510/9789351032991.jpg,The Brilliant World of Tom Gates,4.19,"(12,272 ratings by Goodreads)",Paperback,-1,Not Known,"₹1,171.04",Not available
9781407124414,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4071/9781407124414.jpg,Everything's Amazing (sort of),4.46,"(5,977 ratings by Goodreads)",Paperback,415928,English,"₹2,247.95","This takes the form of Tom's battered homework diary - crammed with his doodles and stories. ""Back to school, but it's not all bad. We're entering Rooster in a dog show, the School Disco and my birthday are coming up so this term's going to be amazing! Mostly because Delia's not invited to any of these. There's only one small problem with my birthday, Granny Mavis says she's going to cook . . . uh oh!"" show more"
9780439049962,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4390/9780439049962.jpg,Captain Underpants and the Invasion of the Incredibly Naughty Cafeteria Ladies from Outer Space (and the Subsequent Assault of the Equally Evil Lunchroom Zombie Nerds (Captain Underpants #3),4.2,"(17,550 ratings by Goodreads)",Paperback,62104,English,"₹1,413.93","Laugh out loud with Captain Underpants, the #1 New York Times bestselling series from Dav Pilkey, the creator of Dog Man! George and Harold have played a trick or two on nearly everyone at Jerome Horwitz Elementary. When their latest prank causes the school's cranky cafeteria ladies to quit, Mr. Krupp hires a trio of unusual replacements -- who happen to look an awful lot like aliens! Will that curtain-caped crusader, Captain Underpants, save the day once more? Or will those outer-space cafeteria ladies have him for lunch? show more"
9780439049986,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4390/9780439049986.jpg,CAPTAIN UNDERPANTS AND THE PERILOUS PLOT OF PROFESSOR POOPYPANTS,4.23,"(19,270 ratings by Goodreads)",Paperback,62104,Spanish,"₹1,427.39","Laugh out loud with Captain Underpants, the #1 New York Times bestselling series from Dav Pilkey, the creator of Dog Man! George and Harold are fourth-grade buddies with a penchant for practical jokes. When the boys' latest prank drives their science teacher over the edge, their clueless principal, Mr. Krupp, quickly hires a replacement: Professor Pippy P. Poopypants. Of course, George and Harold can't resist making fun of the Professor's silly name. But then the Professor retaliates by forcing everyone in town to change their own names to be equally silly, with colossal consequences! show more"
9780439950435,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4399/9780439950435.jpg,Three More Wedgie-powered Adventures in One,4.27,(56 ratings by Goodreads),Paperback,62104,English,"₹1,218.51","This is one bumper book with three times the wedgie power! This is a bind-up of three best-selling titles featuring everyone's favourite super-hero, including: ""Captain Underpants and the Perilous Plot of Professor Poopypants""; ""Captain Underpants and the Wrath of the Wicked Wedgie Woman""; ""Captain Underpants and the Big, Bad Battle of the Bionic Booger Boy, Part 1"". show more"
9780439014571,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4390/9780439014571.jpg,The Advenures of Captain Underpants,3.99,"(47,946 ratings by Goodreads)",Paperback,62104,English,₹460.45,"Laugh out loud with Captain Underpants, from Dav Pilkey, the creator of Dog Man! When naughty George and Harold hypnotise their headteacher, they accidentally create the greatest superhero in the history of their school -- Captain Underpants! His true identity is so secret that even HE doesn't know who he is... but he's fighting for truth, justice, and all things pre-shrunk and cottony!! If you're a naughty villain like the diabolical Dr Diaper, watch out! Captain Underpants has wedgie-power on his side, and he's coming your way. ABOUT THE SERIES Captain Underpants is now a feature-length animated film from DreamWorks & a series on NETFLIX The original Captain Underpants books are fully illustrated with black and white comic book drawings The books are also available in full-colour graphic novels Perfect for all children, but especially for those who are struggling to engage with reading Full of fun and laughs (and toilet humour) show more"
9780439995443,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4399/9780439995443.jpg,Captain Underpants and the Attack of the Talking Toilets,4.08,"(47,897 ratings by Goodreads)",Paperback,62104,English,₹478.16,"Not so long ago, George and Harold created the greatest super-hero in the history of their school - and brought him to life by mistake! Meet Captain Underpants! His true identity is so secret, even he doesn't know who he is! But that was only the start! Now the boys have accidently created a whole army of evil, vicious talking toilets intent on taking over the world!!!! This is DEFINITELy a job for the world's ONLY super-hero with WEDGIE POWER! show more"
9780439977722,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4399/9780439977722.jpg,"Big, Bad Battle of the Bionic Booger Boy Part Two:The Revenge of the Ridiculous Robo-Boogers",4.22,"(15,126 ratings by Goodreads)",Paperback,62104,English,₹593.24,"Just when George and Harold thought they were safe - here come the robo-boogers! Disgusting and dangerous crosses between hi-tech wizardry and, well . snot, they're out to take over the world. Have your hankies ready! show more"
9780439951340,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4399/9780439951340.jpg,Captain Underpants and the Preposterous Plight of the Purple Potty People,4.24,"(11,028 ratings by Goodreads)",Hardback,-1,Not Known,"₹2,054.40","The wait is over. Dav Pilkey's beloved Captain Underpants returns to face his nemesis - the evil Captain Blunderpants - with the help of two new superheroes, Great-Granny Girdle and Boxer Boy. show more"
9781407132747,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4071/9781407132747.jpg,Captain Underpants and the Terrifying Return of Tippy Tinkletrousers,4.33,"(6,168 ratings by Goodreads)",Hardback,-1,English,"₹1,815.26","CAPTAIN UNDERPANTS returns! In their ninth epic adventure, George and Harold encounter a familiar face - Professor Poopypants! H now goes by the name Tippy Tinkletrousers and is determined to seek revenge for all of the teasing his old name inspired. Armed with his laser-shooting Freezy-Beam 4000, Tippy Tinkletrousers is ready to zap anyone who stands in his way. Now it's up to George, Harold, and the amazing Captain Underpants to stop Tippy Tinkletrousers' reign of terror before it's too late! show more"
9781407134673,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4071/9781407134673.jpg,Captain Underpants and the Revolting Revenge of the Radioactive Robo-boxers,4.35,"(7,335 ratings by Goodreads)",Hardback,62104,English,"₹2,054.40","CAPTAIN UNDERPANTS returns! When we last saw our heroes, George and Harold, they had been turned into evil zombie nerds doomed to roam a devastated, post-apocalyptic planet for all eternity. But why, you might ask, didn't the amazing Captain Underpants save the boys from this frightening fate? Because Tippy Tinkletrousers and his time-travelling hijinks prevented George and Harold from creating Captain Underpants in the first place! Now, having changed the course of human history for ever, they'll have to figure out a way to CHANGE IT BACK. Could this be the end for Captain Underpants?!! show more"
9780545027274,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5450/9780545027274.jpg,Captain Underpants and the Attack of the Talking Toilets (Captain Underpants #2 Collector's Edition),4.08,"(47,804 ratings by Goodreads)",Hardback,62104,English,"₹1,218.51","This special Collectors' Edition of the second book in the Captain Underpants features a lenticular paper-over-board cover and a top-secret bound-in component for just $9.99. When Dav Pilkey began drawing pictures of an underwear-clad, wedgie-giving superhero as a second grader, his teacher said, ""You'd better start taking life more seriously, because you can't spend the rest of your days making silly books!"" Luckily for us, Dav didn't listen, and Captain Underpants was born. Now, kids everywhere can enjoy this special edition of the second book in the series--with an awesome lenticular cover and a super-cool value-added component that's so amazing, so fun, and so top-secret that you'll just have to buy it to find out! show more"
9780141357027,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141357027.jpg,Diary of a Wimpy Kid: The Long Haul (Book 9),4.34,"(64,997 ratings by Goodreads)",Hardback,14562,English,"₹1,691.48","Get ready, Diary of a Wimpy Kid: The Long Haul is coming! Greg Heffley and his family hit the road in author-illustrator Jeff Kinney's ninth installment of the phenomenal bestselling Diary of a Wimpy Kid series. Praise for Jeff Kinney: ""The world has gone crazy for Jeff Kinney's Diary of a Wimpy Kid"". (Sun). ""Kinney is right up there with J K Rowling as one of the bestselling children's authors on the planet"". (Independent). ""The most hotly anticipated children's book of the year is here - Diary of a Wimpy Kid"". (Big Issue). ""Hilarious"". (Telegraph). As well as being the international bestselling author of Diary of a Wimpy Kid, Jeff Kinney is also an online developer and designer. He is the creator of the children's virtual world, Poptropica. Jeff has been named one of Time magazine's most influential people in the world. His original Diary of a Wimpy Kid was voted 'Best Children's Book of the Last 10 Years' by UK readers. Jeff lives with his family in Massachusetts, USA. show more"
9780141331010,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141331010.jpg,The Wimpy Kid Movie Diary : How Greg Heffley Went Hollywood,4.16,"(24,341 ratings by Goodreads)",Hardback,14562,English,"₹1,937.90","Imagine all the Wimpy Kid laughs you've had from reading the diaries, all the best bits you talk about with your friends and all the cartoons of Greg Heffley you've had a go at drawing yourself... Now imagine it all - on screen! The Wimpy Kid Movie Diary goes behind the scenes to tell the story of Greg Heffley from the funniest cartoon character ever, to a real live person on the big screen. A full-colour diary complete with photographs, script pages, storyboard sketches, costume designs, and more hilarious Wimpy Kid drawings by Jeff Kinney. The Wimpy Kid Movie Diary is the perfect companion to the phenomenally bestselling series. show more"
9780141331980,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141331980.jpg,The Ugly Truth (Diary of a Wimpy Kid book 5),4.19,"(119,008 ratings by Goodreads)",Hardback,14562,English,₹749.96,"Diary of a Wimpy Kid: The Ugly Truth is the massively funny fifth title in the highly-illustrated, bestselling and award-winning Diary of a Wimpy Kid series by Jeff Kinney. Perfect for both boys and girls of 8+, reluctant readers and all the millions of devoted Wimpy Kid fans out there. You can also discover Greg on the big screen in any one of the three Wimpy Kid Movie box office smashes. The massively funny fifth book in the bestselling and award-winning Diary of a Wimpy Kid series. Greg Heffley has always been in a hurry to grow up. But is getting older really all it's cracked up to be? Suddenly Greg is dealing with the pressures of boy-girl parties, increased responsibilities, and even the awkward changes that come with getting older. And after a fight with his best friend Rowley, it looks like Greg is going to have to face the ""ugly truth"" all by himself . . . Praise for Jeff Kinney and the Diary of a Wimpy Kid series: 'The world has gone crazy for Jeff Kinney's Diary of a Wimpy Kid series' - Sun 'Kinney is right up there with J K Rowling as one of the bestselling children's authors on the planet' - Independent 'Hilarious!' - Sunday Telegraph 'The most hotly anticipated children's book of the year is here - Diary of a Wimpy Kid' - The Big Issue As well as being an international bestselling author, Jeff Kinney is also an online developer and designer. He is the creator of the children's virtual world, poptropica where you can also find the Wimpy Kid boardwalk. He was named one of Time magazine's 100 Most Influential People in 2009. He lives with his family in Massachusetts, USA. www.wimpykidclub.co.uk show more"
9780141350677,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141350677.jpg,Diary of a Wimpy Kid : Hard Luck,4.29,"(77,334 ratings by Goodreads)",Hardback,14562,English,₹560.09,"Greg Heffley's on a losing streak. His best friend, Rowley Jefferson, has ditched him, and finding new friends in middle school is proving to be a tough task. To change his fortunes, Greg decides to take a leap of faith and turn his decisions over to chance. Will a roll of the dice turn things around, or is Greg's life destined to be just another hard-luck story? show more"
9780141341880,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141341880.jpg,Diary of a Wimpy Kid Cabin Fever,4.24,"(111,297 ratings by Goodreads)",Hardback,14562,English,"₹1,704.97",Greg Heffley is in big trouble. School property has been damaged and Greg is the prime suspect. A surprise blizzard hits and the Heffley family is trapped indoors. Greg knows that when the snow melts he's going to have to face the music but could any punishment be worse than being stuck inside with your family for the holidays? show more
9780141354217,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141354217.jpg,The Long Haul (Diary of a Wimpy Kid book 9),4.34,"(65,248 ratings by Goodreads)",Hardback,14562,English,"₹1,691.48","Get ready, Diary of a Wimpy Kid: The Long Haul is coming! Greg Heffley and his family hit the road in author-illustrator Jeff Kinney's ninth installment of the phenomenal bestselling Diary of a Wimpy Kid series. Praise for Jeff Kinney: 'The world has gone crazy for Jeff Kinney's Diary of a Wimpy Kid' - Sun 'Kinney is right up there with J K Rowling as one of the bestselling children's authors on the planet' - Independent 'The most hotly anticipated children's book of the year is here - Diary of a Wimpy Kid' - Big Issue 'Hilarious' - Telegraph show more"
9780141324913,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141324913.jpg,Diary of a Wimpy Kid: Rodrick Rules (Book 2),4.15,"(160,808 ratings by Goodreads)",Paperback,14562,English,₹560.09,"THE ONE WITH THE BIG BROTHER The second laugh-out-loud, fully-illustrated Diary of a Wimpy Kid book from #1 international bestselling author Jeff Kinney! A global phenomenon with 250 million copies of the series sold worldwide! It's a brand-new year and a brand-new journal and Greg Heffley is keen to put the humiliating (and secret!) events of last summer firmly behind him. But someone knows everything, someone whose job it is to most definitely not keep anything embarrassing of Greg's private: his big brother, Rodrick. Can Greg make it through this new school year with his cool(ish) reputation intact? WHAT'S IN DIARY OF A WIMPY KID? 50% words, 50% cartoons, 100% hilarious! Stories that all readers can't wait to get their hands on Laughter guaranteed! *BRAND NEW* DIARY OF A WIMPY KID: THE DEEP END IS OUT NOW! And DON'T MISS an all-new fantasy from Greg's best friend in Rowley Jefferson's Awesome Friendly Adventure, the follow-up to the instant #1 bestseller Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal. 'Kinney is right up there with J K Rowling as one of the bestselling children's authors on the planet' Independent Have you read all the DIARY OF A WIMPY KID series? Diary of a Wimpy Kid Diary of a Wimpy Kid: Roderick Rules Diary of a Wimpy Kid: The Last Straw Diary of a Wimpy Kid: Dog Days Diary of a Wimpy Kid: The Ugly Truth Diary of a Wimpy Kid: Cabin Fever Diary of a Wimpy Kid: The Third Wheel Diary of a Wimpy Kid: Hard Luck Diary of a Wimpy Kid: The Long Haul Diary of a Wimpy Kid: Old School Diary of a Wimpy Kid: Double Down Diary of a Wimpy Kid: The Getaway Diary of a Wimpy Kid: The Meltdown Diary of a Wimpy Kid: Wrecking Ball Diary of a Wimpy Kid: The Deep End Diary of a Wimpy Kid: Big Shot - THE BRAND NEW NOVEL COMING SOON - PRE-ORDER NOW! show more"
9780141365091,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141365091.jpg,Diary of a Wimpy Kid: Old School (Book 10),4.32,"(51,669 ratings by Goodreads)",Hardback,-1,English,"₹1,704.97","Get ready, book 10 in the phenomenally bestselling Diary of a Wimpy Kid series is coming! Life was better in the old days. Or was it? That's the question Greg Heffley is asking as his town voluntarily unplugs and goes electronics-free. But modern life has its conveniences, and Greg isn't cut out for an old-fashioned world. With tension building inside and outside the Heffley home, will Greg find a way to survive? Or is going 'old school' just too hard for a kid like Greg? Praise for Jeff Kinney: 'The world has gone crazy for Jeff Kinney's Diary of a Wimpy Kid' - Sun 'Kinney is right up there with J K Rowling as one of the bestselling children's authors on the planet' - Independent 'The most hotly anticipated children's book of the year is here - Diary of a Wimpy Kid' - Big Issue show more"
9780141373010,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141373010.jpg,Diary of a Wimpy Kid: Double Down (Diary of a Wimpy Kid Book 11),4.27,"(33,731 ratings by Goodreads)",Hardback,14562,English,"₹1,691.48","Book 11 in the phenomenally bestselling Diary of a Wimpy Kid series is out now! The pressure's really piling up on Greg Heffley. His mom thinks video games are turning his brain to mush, so she wants her son to put down the controller and explore his 'creative side'. As if that's not scary enough, Halloween's just around the corner and the frights are coming at Greg from every angle. When Greg discovers a bag of gummy worms, it sparks an idea. Can he get his mom off his back by making a movie . . . and will he become rich and famous in the process? Or will doubling down on this plan just double Greg's troubles? show more"
9780141344980,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141344980.jpg,Diary of a Wimpy Kid : The Third Wheel,4.21,"(86,516 ratings by Goodreads)",Hardback,14097,English,"₹1,691.48","Love is in the air... Share in the hilarious adventures of everyone's favourite wimpy kid, Greg Heffley, in the highly anticipated seventh book in the Diary of a Wimpy Kid series. show more"
9781849158374,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8491/9781849158374.jpg,My First Animals : Baby Basics,Not known,Not known,Board book,35574,English,₹832.62,". With clear photography, simple text labels and a question on each page to prompt discussion . Ideal additions to any child's first learning library show more"
9781857141221,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8571/9781857141221.jpg,Noisy Wild Animals,Not known,Not known,Board book,-1,Not Known,"₹2,419.47",Not available
9781781978115,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7819/9781781978115.jpg,"1, 2 Buckle My Shoe",5,(2 ratings by Goodreads),Board book,756946,English,"₹1,510.53","Learn how to tie your laces with this wonderful, new addition to the Tiny Tots range. With a practice lace and an easy, step-by-step guide, this delightful book is fantastic for little lace-learners. show more"
9781909090859,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9090/9781909090859.jpg,Flip Flap - Things That Go,Not known,Not known,Board book,124335,English,"₹1,108.62",Centre-opening board book format with rounded corners. Fun rhyming text and bright illustration are stimulating for children. Robust pages and interchangeable vehicle pages for endless play. show more
9781842505496,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8425/9781842505496.jpg,Whose Feet?,Not known,Not known,Paperback,-1,Not Known,₹778.05,Not available
9781840880793,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8408/9781840880793.jpg,How Many Cupcakes?,3,(3 ratings by Goodreads),Hardback,-1,Not Known,₹680.89,Not available
9780746053089,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7460/9780746053089.jpg,Ted and Friends,4.28,(82 ratings by Goodreads),Hardback,-1,Not Known,"₹1,088.28","This volume includes four ""Easy Words to Read"" favourites: ""Ted's Shed""; ""Toad Makes a Road""; ""Sam Sheep Can't Sleep""; and ""Fat Cat on a Mat"". show more"
9781405481779,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4054/9781405481779.jpg,First Words,Not known,Not known,Board book,-1,Not Known,₹724.61,Not available
9781474945585,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4749/9781474945585.jpg,Who's up in the Air?,3.43,(14 ratings by Goodreads),Board book,757041,English,₹459.32,"Who's driving the train? Who's wet in the rain? This adorable book is full of rhyming questions for little children to answer by looking at and talking about the charming illustrations. A lovely way to encourage young children to form sentences and improve their language skills, and a delightful book to enjoy together. show more"
